"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"refseq"
"ENSG00000014216"	1023.77338491025	-0.0157699885175445	0.632070283122647	-0.024949738879726	0.980095053676474	0.997059335046076	"CAPN1"	"NM_001198868"
"ENSG00000014641"	356.907580310994	0.142205016052614	0.687608142687678	0.206811128641921	0.836157364642578	0.997059335046076	"MDH1"	"NM_001199111"
"ENSG00000014824"	325.067584066217	0.436531972701779	0.69085041994056	0.631876250056181	0.527467743647024	0.997059335046076	"SLC30A9"	"NM_006345"
"ENSG00000014919"	148.252941295014	0.0850860341070648	0.873897190747169	0.0973638947555347	0.922437416274617	0.997059335046076	"COX15"	"NM_001320974"
"ENSG00000015133"	795.678251338741	-0.396033145429416	0.684166734079387	-0.578854723128737	0.562687202981024	0.997059335046076	"CCDC88C"	"NM_001080414"
"ENSG00000015153"	138.88162399336	0.261717679961936	0.801955629334497	0.326349327055816	0.744160071654511	0.997059335046076	"YAF2"	"NM_001012424"
"ENSG00000015171"	553.123116473173	0.286718605999083	0.679821790661338	0.421755539374753	0.673203461028975	0.997059335046076	"ZMYND11"	"NM_001202464"
"ENSG00000015285"	681.43775770822	0.248210551871885	0.725569016737799	0.342090891625795	0.732282491837995	0.997059335046076	"WAS"	"NM_000377"
"ENSG00000015413"	1244.1337456131	0.718994480722315	0.812812717294356	0.88457582592416	0.376385449548895	0.997059335046076	"DPEP1"	"NM_001128141"
"ENSG00000015475"	176.572138201526	-0.0415651137938059	0.829439778193213	-0.050112274437028	0.960032918442288	0.997059335046076	"BID"	"NM_001196"
"ENSG00000015568"	10.8265942279241	0.176209068628957	1.7973359607985	0.0980390269110693	0.921901303629116	0.997059335046076	"RGPD5"	"NM_005054"
"ENSG00000015676"	479.907023178705	-0.0807330518165672	0.678896757264698	-0.11891801065871	0.905340312571878	0.997059335046076	"NUDCD3"	"NM_015332"
"ENSG00000016864"	167.479887765657	-0.356313951689754	0.793228760457798	-0.449194443585371	0.653291395419345	0.997059335046076	"GLT8D1"	"NM_001010983"
"ENSG00000017260"	383.999534624342	0.357910092834149	0.671044201594192	0.53336291705355	0.593782382246122	0.997059335046076	"ATP2C1"	"NM_001001485"
"ENSG00000017483"	308.941703419426	-0.663486513742762	0.777405813455623	-0.85346224874949	0.393403014070779	0.997059335046076	"SLC38A5"	"NM_033518"
"ENSG00000017621"	23.7923459384555	0.178071309922976	1.35154102446057	0.131754276562969	0.895178653188891	0.997059335046076	NA	NA
"ENSG00000017797"	585.292941396175	0.128071811032959	0.719389820730038	0.178028389257707	0.858700680461402	0.997059335046076	"RALBP1"	"NM_006788"
"ENSG00000018189"	427.609263249934	0.567668315317805	0.69559926115462	0.816085276421279	0.41445136432395	0.997059335046076	"RUFY3"	"NM_001037442"
"ENSG00000018610"	243.376895197119	0.767152635336293	0.718863344266936	1.06717450744216	0.285893041816645	0.997059335046076	"CXorf56"	"NM_001170569"
"ENSG00000018699"	101.905000182626	-0.109713232905072	0.84322770780072	-0.130111038679247	0.896478576759799	0.997059335046076	"TTC27"	"NM_001193509"
"ENSG00000018869"	28.604126034824	0.279135681959727	1.19884105905206	0.232837939485026	0.815887251000677	0.997059335046076	"ZNF582"	"NM_001320371"
"ENSG00000019144"	53.5362181874057	-1.09081445324601	1.21155308525032	-0.900343919326193	0.367937255299921	0.997059335046076	"PHLDB1"	"NM_001144758"
"ENSG00000019485"	21.5536095591	-1.30947527679711	1.38901257359882	-0.942738245633276	0.345814805712969	0.997059335046076	"PRDM11"	"NM_001256695"
"ENSG00000019582"	22538.4303886532	0.193211331999719	0.603747275993519	0.320020213228743	0.748953007741466	0.997059335046076	"CD74"	"NM_001025158"
"ENSG00000019991"	42.6868993350494	-1.28861545987601	1.18480701550373	-1.08761633161679	0.276764517894448	0.997059335046076	"HGF"	"NM_000601"
"ENSG00000019995"	607.467000801218	0.856332285190912	0.743943742726951	1.15107129210066	0.249702907249343	0.997059335046076	"ZRANB1"	"NM_017580"
"ENSG00000020129"	75.086611365227	-0.233066388285903	1.0607563787408	-0.219717168764587	0.826091432646097	0.997059335046076	"NCDN"	"NM_001014839"
"ENSG00000020256"	84.9983715023423	0.25447459056169	0.914394930927259	0.278298339103472	0.780783350982617	0.997059335046076	"ZFP64"	"NM_001319146"
"ENSG00000020426"	53.794381145015	-0.548346193879365	0.981625296263815	-0.558610496251918	0.576427575031621	0.997059335046076	"MNAT1"	"NM_001177963"
"ENSG00000020577"	21.6348957365017	-1.36500102367416	1.53371083866747	-0.889998941951864	0.373466454198642	0.997059335046076	"SAMD4A"	"NM_001161576"
"ENSG00000020922"	193.112886639267	0.238178920988254	0.78924849480834	0.301779379441316	0.762820251261609	0.997059335046076	"MRE11"	"NM_001330347"
"ENSG00000021355"	553.771941720899	-0.248114435031956	0.7067764324427	-0.351050804247171	0.72555023449334	0.997059335046076	"SERPINB1"	"NM_030666"
"ENSG00000021574"	139.100119500507	0.0501693111076082	0.796597251167465	0.0629795182372044	0.949782814016784	0.997059335046076	"SPAST"	"NM_014946"
"ENSG00000021776"	476.167210137374	0.636576733831728	0.696973275744237	0.91334453699388	0.361061365651833	0.997059335046076	"AQR"	"NM_014691"
"ENSG00000022277"	359.426861197021	0.232151805509906	0.724896248750341	0.320255217088123	0.748774868321158	0.997059335046076	"RTFDC1"	"NM_001283035"
"ENSG00000022556"	34.7691172608941	-0.926595630967301	1.29276868211544	-0.716752845103776	0.4735266124284	0.997059335046076	"NLRP2"	"NM_001174081"
"ENSG00000022567"	23.9520710358637	-0.891628416223174	1.37580726274425	-0.648076544126311	0.51693544401504	0.997059335046076	"SLC45A4"	"NM_001080431"
"ENSG00000022840"	1561.53213440433	0.602397422714209	0.712408986899443	0.845578079153623	0.397788158544299	0.997059335046076	"RNF10"	"NM_001330474"
"ENSG00000023041"	369.283987759008	-0.160740582369692	0.670346133254207	-0.239787438751044	0.81049504535011	0.997059335046076	"ZDHHC6"	"NM_001303134"
"ENSG00000023191"	572.683864119285	-0.209858872138329	0.754525797471354	-0.27813346189306	0.780909909858286	0.997059335046076	"RNH1"	"NM_002939"
"ENSG00000023228"	318.611355009757	0.091862857315183	0.730064607082841	0.125828394396825	0.899867764924592	0.997059335046076	"NDUFS1"	"NM_001199981"
"ENSG00000023318"	376.915223971676	0.405414851617617	0.680570348663636	0.595698670113512	0.551376546795286	0.997059335046076	"ERP44"	"NM_015051"
"ENSG00000023330"	171.874938435864	0.590059628939432	0.833250395476457	0.708142032866403	0.478857059430182	0.997059335046076	"ALAS1"	"NM_000688"
"ENSG00000023516"	386.73115139298	0.296385928100084	0.677142288662028	0.437701105163164	0.661602968255636	0.997059335046076	"AKAP11"	"NM_016248"
"ENSG00000023572"	13.3507115857039	-0.105753759454601	1.71221155156223	-0.0617644235363971	0.950750435276885	0.997059335046076	"GLRX2"	"NM_001243399"
"ENSG00000023608"	33.0285486736901	-0.843897249413408	1.14764114855829	-0.735331989858977	0.462137330263006	0.997059335046076	"SNAPC1"	"NM_003082"
"ENSG00000023697"	186.68464674871	0.553752931442416	0.748652743829467	0.739665934582554	0.459502723118362	0.997059335046076	"DERA"	"NM_001300779"
"ENSG00000023839"	29.5185293303219	-0.953862351960985	1.24186106272966	-0.768091037385743	0.442433101243308	0.997059335046076	"ABCC2"	"NM_000392"
"ENSG00000023902"	643.90814133228	-0.548530129387174	0.698445498533578	-0.785358529103331	0.432243388398063	0.997059335046076	"PLEKHO1"	"NM_001304722"
"ENSG00000023909"	96.0395546656124	0.510654873537815	0.930935144292543	0.548539687934849	0.583321385658916	0.997059335046076	"GCLM"	"NM_001308253"
"ENSG00000024048"	897.401956700669	-0.17041162083212	0.713218346952883	-0.238933310619641	0.811157295360288	0.997059335046076	"UBR2"	"NM_001184801"
"ENSG00000024526"	72.3211759025607	1.20809480119359	1.11991013556639	1.07874262659709	0.280702477550266	0.997059335046076	"DEPDC1"	"NM_001114120"
"ENSG00000024862"	214.810136530507	0.605807155580666	0.897217929627436	0.675206252100004	0.499544735017799	0.997059335046076	"CCDC28A"	"NM_015439"
"ENSG00000025039"	149.355079265005	0.181626053493636	1.03588655453232	0.17533392310091	0.860817257833689	0.997059335046076	"RRAGD"	"NM_021244"
"ENSG00000025293"	342.776894904182	0.142916482571889	0.713300526816686	0.200359423831769	0.841199491104105	0.997059335046076	"PHF20"	"NM_016436"
"ENSG00000025423"	12.1390230606027	0.321593040987752	1.83855076706942	0.174916595585968	0.861145169916798	0.997059335046076	"HSD17B6"	"NM_003725"
"ENSG00000025434"	35.5703055829034	-0.538491326327771	1.16392692601774	-0.462650458796553	0.643614934139892	0.997059335046076	"NR1H3"	"NM_001130101"
"ENSG00000025770"	644.657319918733	-0.32593768359825	0.714641116798797	-0.456085825369625	0.648328262677855	0.997059335046076	"NCAPH2"	"NM_001185011"
"ENSG00000025772"	176.858984373454	0.334312090422044	0.755548109811967	0.442476244835348	0.658144616568436	0.997059335046076	"TOMM34"	"NM_006809"
"ENSG00000025796"	1165.46995262959	0.933421984135053	0.758218975934933	1.23107177973762	0.218296019105044	0.997059335046076	"SEC63"	"NM_007214"
"ENSG00000025800"	469.478659225156	0.830324685216794	0.735551176353898	1.12884692718824	0.258962412611451	0.997059335046076	"KPNA6"	"NM_012316"
"ENSG00000026025"	1261.54860821936	-0.140492838974412	0.775585766547706	-0.181144168748449	0.856254416373164	0.997059335046076	"VIM"	"NM_003380"
"ENSG00000026036"	40.9429533320834	-0.285582269019688	1.12563165567813	-0.253708455673843	0.799720801076203	0.997059335046076	"RTEL1-TNFRSF6B"	"NR_037882"
"ENSG00000026297"	1088.13340621669	-0.571428440567273	0.915749713103784	-0.624000676593727	0.532627140727789	0.997059335046076	"RNASET2"	"NM_003730"
"ENSG00000026652"	62.8340680152752	-0.475347344194943	1.20275985011421	-0.395213844351228	0.692685076308044	0.997059335046076	"AGPAT4"	"NM_001012733"
"ENSG00000026950"	968.028697955318	0.328289459794045	0.684462985546239	0.479630698411035	0.6314900137579	0.997059335046076	"BTN3A1"	"NM_001145008"
"ENSG00000027001"	29.4176310820965	-0.650990578667098	1.26915256621169	-0.512933272167779	0.607997998246368	0.997059335046076	"MIPEP"	"NM_005932"
"ENSG00000027075"	495.929202822067	0.412984979447926	0.730262215542891	0.565529710640862	0.571713521700816	0.997059335046076	"PRKCH"	"NM_006255"
"ENSG00000027697"	342.515009931997	0.49797390927829	0.788569102670324	0.63149051565932	0.527719848664603	0.997059335046076	"IFNGR1"	"NM_000416"
"ENSG00000027847"	197.616113625497	-0.988912289004755	0.793833863174715	-1.24574213179806	0.212859080591301	0.997059335046076	"B4GALT7"	"NM_007255"
"ENSG00000028116"	174.795345967627	0.901161708964266	0.840034579796299	1.07276739629313	0.283375492688774	0.997059335046076	"VRK2"	"NM_001130480"
"ENSG00000028137"	735.379372574518	-0.138778905959159	0.873505850675432	-0.158875760078595	0.873766758757644	0.997059335046076	"TNFRSF1B"	"NM_001066"
"ENSG00000028203"	474.248490848694	0.66045523602621	0.724707581337322	0.911340315782891	0.362116090398929	0.997059335046076	"VEZT"	"NM_001352088"
"ENSG00000028310"	598.607106249361	-0.508663370581805	0.685846744850289	-0.741657483105558	0.458294886092947	0.997059335046076	"BRD9"	"NM_001009877"
"ENSG00000028528"	923.336727144795	0.245839417621655	0.666764799539464	0.368704853332774	0.712347730812648	0.997059335046076	"SNX1"	"NM_001242933"
"ENSG00000028839"	162.732103630132	0.640881078006175	0.79420353840281	0.806948152478677	0.419696354870794	0.997059335046076	"TBPL1"	"NM_001253676"
"ENSG00000029153"	12.4185431373311	1.78277100528399	1.77772364333916	1.00283922755021	0.315938438543066	0.997059335046076	"ARNTL2"	"NM_001248002"
"ENSG00000029534"	231.749944131994	-0.376046014375372	0.831654818300827	-0.452165978120202	0.651149415653244	0.997059335046076	"ANK1"	"NM_000037"
"ENSG00000029639"	35.2750075146015	-0.140793315427532	1.15695263424353	-0.121693240725961	0.903141966570219	0.997059335046076	"TFB1M"	"NM_001350501"
"ENSG00000029725"	475.789812792841	-0.580141869906012	0.684615074113463	-0.847398621272345	0.396772972725089	0.997059335046076	"RABEP1"	"NM_001083585"
"ENSG00000029993"	853.396761793376	0.241477153331474	0.687490112985623	0.351244547041978	0.725404892755762	0.997059335046076	"HMGB3"	"NM_001301228"
"ENSG00000030066"	532.702436334625	0.0288153144252136	0.661315773812028	0.0435727009188262	0.96524501253443	0.997059335046076	"NUP160"	"NM_001318399"
"ENSG00000030110"	271.31689845869	-0.130063702915863	0.750776633399539	-0.17323887975433	0.862463664012178	0.997059335046076	"BAK1"	"NM_001188"
"ENSG00000030419"	82.60405417042	-0.901769530721781	0.922639708134604	-0.97737992714944	0.328381096693259	0.997059335046076	"IKZF2"	"NM_001079526"
"ENSG00000031003"	423.309190921868	0.777740731438827	0.691578119177489	1.12458840132741	0.260763490948836	0.997059335046076	"FAM13B"	"NM_001101800"
"ENSG00000031691"	50.210417677512	0.184528425288603	1.20675838166906	0.152912486949859	0.878467288557821	0.997059335046076	"CENPQ"	"NM_018132"
"ENSG00000031698"	745.274455566232	-0.0661617713827522	0.639760023532025	-0.103416545187494	0.91763238139124	0.997059335046076	"SARS"	"NM_001330669"
"ENSG00000031823"	658.806159113253	0.212200901177468	0.656541122400605	0.323210373177491	0.746535925505868	0.997059335046076	"RANBP3"	"NM_001300865"
"ENSG00000032219"	626.398221814152	0.731343359272818	0.718812902415606	1.01743215350629	0.308947892582193	0.997059335046076	"ARID4A"	"NM_002892"
"ENSG00000032389"	253.958797510324	0.0236035881407443	0.751349203223023	0.0314149373413763	0.974938628755242	0.997059335046076	"EIPR1"	"NM_001330530"
"ENSG00000032742"	86.8278004729536	0.438903053246239	0.85346140155631	0.51426233505802	0.60706859136539	0.997059335046076	"IFT88"	"NM_001318491"
"ENSG00000033011"	58.1550932647985	-1.14977513082383	0.980806690016726	-1.17227496766383	0.241086678353563	0.997059335046076	"ALG1"	"NM_001330504"
"ENSG00000033030"	574.940091231554	0.945262895262712	0.754299665644196	1.25316626576445	0.210145204027828	0.997059335046076	"ZCCHC8"	"NM_001350935"
"ENSG00000033050"	244.381279086506	0.0684649213586718	0.780338792616487	0.0877374314931953	0.930085368296862	0.997059335046076	"ABCF2"	"NM_005692"
"ENSG00000033100"	425.021672477324	-0.575080502532727	0.660695344049621	-0.870417065462983	0.384072523929193	0.997059335046076	"CHPF2"	"NM_001284295"
"ENSG00000033122"	33.0998314407617	1.39548004494603	1.23353301934795	1.13128714275009	0.257934254104535	0.997059335046076	"LRRC7"	"NM_001330635"
"ENSG00000033170"	200.452395185873	-0.350646069355196	0.836409378674763	-0.419227806735946	0.675049651877013	0.997059335046076	"FUT8"	"NM_004480"
"ENSG00000033178"	682.784308323826	0.285874438865512	0.703063780803173	0.406612382362994	0.684292701402524	0.997059335046076	"UBA6"	"NM_018227"
"ENSG00000033800"	344.815909581273	0.658521118556473	0.701643086411037	0.938541448366381	0.34796622677057	0.997059335046076	"PIAS1"	"NM_001320687"
"ENSG00000033867"	314.253325026462	0.372675021942776	0.709656382008252	0.525148552723708	0.599479926083395	0.997059335046076	"SLC4A7"	"NM_001258379"
"ENSG00000034063"	5035.25024177249	0.796248981418356	0.732825725666409	1.08654616442985	0.27723742832258	0.997059335046076	NA	NA
"ENSG00000034152"	715.539446089151	-0.571446241913923	0.728328748055513	-0.784599321995138	0.432688527708953	0.997059335046076	"MAP2K3"	"NM_001316332"
"ENSG00000034510"	4711.64461129426	0.496104526229386	0.609225041577978	0.8143206407675	0.41546128815439	0.997059335046076	"TMSB10"	"NM_021103"
"ENSG00000034533"	47.3708335570835	-0.801507991817933	1.02398555834615	-0.782733687291897	0.433783515610944	0.997059335046076	"ASTE1"	"NM_001288950"
"ENSG00000034693"	37.0154848729381	0.353568647397125	1.22108001330189	0.289554037037303	0.772157434316235	0.997059335046076	"PEX3"	"NM_003630"
"ENSG00000034713"	418.744484319807	0.792887015301921	0.684444769146439	1.15843827149226	0.246685228624082	0.997059335046076	"GABARAPL2"	"NM_007285"
"ENSG00000035115"	224.972653670867	0.411336316836491	0.737651866604427	0.557629330933523	0.577097523412807	0.997059335046076	"SH3YL1"	"NM_001159597"
"ENSG00000035141"	210.951460808084	-0.164831657381328	0.742600206646084	-0.221965542032074	0.824340707699468	0.997059335046076	"FAM136A"	"NM_001329752"
"ENSG00000035403"	676.917097379974	-0.0642928196838301	0.711515071037798	-0.0903604467436709	0.928000786993861	0.997059335046076	"VCL"	"NM_003373"
"ENSG00000035499"	96.5084652910761	0.410305512030655	1.11014242591619	0.369597181813886	0.711682651235108	0.997059335046076	"DEPDC1B"	"NM_001145208"
"ENSG00000035664"	27.7377838770205	-1.3615571027227	1.27307526707829	-1.06950243864802	0.284843330582275	0.997059335046076	"DAPK2"	"NM_014326"
"ENSG00000035681"	378.667856481953	0.203553518581228	0.670545056582278	0.303564266984125	0.761459878403552	0.997059335046076	"NSMAF"	"NM_001144772"
"ENSG00000035687"	259.168471234528	-0.363039409524282	0.73023040963547	-0.497157342030594	0.619078100509208	0.997059335046076	"ADSS"	"NM_001126"
"ENSG00000035720"	123.97641258062	-0.195811133569299	0.858693804859895	-0.228033709409663	0.819620034484484	0.997059335046076	"STAP1"	"NM_001317769"
"ENSG00000035862"	195.733179600834	-1.18873549972214	1.11232110630793	-1.06869814209303	0.285205708988323	0.997059335046076	"TIMP2"	"NM_003255"
"ENSG00000036054"	251.935459178201	0.55653551051663	0.740856156708184	0.751205892638406	0.45252875443584	0.997059335046076	"TBC1D23"	"NM_001199198"
"ENSG00000036257"	807.193023398451	0.266122900856348	0.719897951923208	0.369667534329554	0.711630224684744	0.997059335046076	"CUL3"	"NM_001257197"
"ENSG00000036448"	20.3625331224592	-0.145495484356553	1.46614715994799	-0.0992366171221951	0.920950402076299	0.997059335046076	"MYOM2"	"NM_003970"
"ENSG00000036530"	55.7381341082651	-0.845871401310836	1.13759867008497	-0.74355871148096	0.457143489795727	0.997059335046076	"CYP46A1"	"NM_006668"
"ENSG00000036549"	335.470315057291	0.407426614838705	0.682984542906964	0.596538558697959	0.550815502885701	0.997059335046076	"ZZZ3"	"NM_001308237"
"ENSG00000037042"	127.201847412213	-0.378165881280586	0.80493490407107	-0.469809271989524	0.63849128942319	0.997059335046076	"TUBG2"	"NM_001320509"
"ENSG00000037241"	75.059363870512	0.323661210184442	0.885233278062648	0.365622506750742	0.714646778308843	0.997059335046076	"RPL26L1"	"NM_001317980"
"ENSG00000037280"	977.975763721305	0.596162128744129	1.01765773769609	0.585817909755983	0.557997886942646	0.997059335046076	"FLT4"	"NM_001354989"
"ENSG00000037474"	702.920513492711	0.486254384268014	0.647485269813742	0.750989106528851	0.452659211754965	0.997059335046076	"NSUN2"	"NM_001193455"
"ENSG00000037637"	241.444744168191	0.142497290589606	0.722113425047354	0.197333667602512	0.843566434366494	0.997059335046076	"FBXO42"	"NM_018994"
"ENSG00000037749"	109.540885737616	0.0401219673653973	0.905350041260908	0.0443165245892277	0.964652099897383	0.997059335046076	"MFAP3"	"NM_001135037"
"ENSG00000038002"	113.503202921166	-0.262249396325852	0.864157975750131	-0.303473906027664	0.761528730385116	0.997059335046076	"AGA"	"NM_000027"
"ENSG00000038210"	386.943035725842	0.721530542727664	0.66943920404947	1.07781339718841	0.281117039561214	0.997059335046076	"PI4K2B"	"NM_018323"
"ENSG00000038219"	840.521722207317	0.463084299001842	0.660835613011719	0.700755664319244	0.483455510971199	0.997059335046076	"BOD1L1"	"NM_148894"
"ENSG00000038274"	511.68741805181	0.0990559621860683	0.812033793566705	0.121985024479072	0.902910878426307	0.997059335046076	"MAT2B"	"NM_013283"
"ENSG00000038358"	570.16196579945	0.597901353662567	0.70744464186301	0.845156381548148	0.398023532194111	0.997059335046076	"EDC4"	"NM_014329"
"ENSG00000038382"	1166.57756787683	0.117518363525473	0.658645821385163	0.178424214820533	0.858389833734871	0.997059335046076	"TRIO"	"NM_007118"
"ENSG00000038532"	379.428726777482	-0.162753129553427	0.722278834073667	-0.225332824216233	0.821720366166334	0.997059335046076	"CLEC16A"	"NM_001243403"
"ENSG00000039068"	13.5747568512755	-1.57877442721395	1.77406882205781	-0.889917238601077	0.373510326841679	0.997059335046076	"CDH1"	"NM_001317184"
"ENSG00000039123"	261.749749086905	0.781456708929426	0.76952309802418	1.01550780078712	0.309863829949153	0.997059335046076	"SKIV2L2"	"NM_015360"
"ENSG00000039319"	305.990918207654	-0.339921790404929	0.710388853402683	-0.478501019232976	0.632293649023112	0.997059335046076	"ZFYVE16"	"NM_001105251"
"ENSG00000039523"	741.117490942241	0.0921522714692452	0.669490248138356	0.137645427585378	0.890520651189102	0.997059335046076	"RIPOR1"	"NM_001193522"
"ENSG00000039560"	111.630335763411	0.524938877898576	0.803852667232077	0.653028719436995	0.513737763744816	0.997059335046076	"RAI14"	"NM_001145520"
"ENSG00000039650"	384.174233434502	-0.202934077689176	0.668873905796158	-0.303396613219085	0.76158762637986	0.997059335046076	"PNKP"	"NM_007254"
"ENSG00000040275"	175.418892152886	0.850260690574002	0.870208870590473	0.97707656093768	0.328531250751517	0.997059335046076	"SPDL1"	"NM_001329639"
"ENSG00000040341"	130.985141104352	0.315348888171768	0.776019367651768	0.406367290968539	0.684472749285345	0.997059335046076	"STAU2"	"NM_001164380"
"ENSG00000040487"	114.690639871605	-0.879883265846243	0.868684249430231	-1.01289192986215	0.311111783516828	0.997059335046076	"PQLC2"	"NM_001040125"
"ENSG00000040531"	147.055274116716	-0.0316303168895334	0.815808286303576	-0.0387717524087065	0.969072366206534	0.997059335046076	"CTNS"	"NM_001031681"
"ENSG00000040608"	40.0919069345516	-1.44795604629056	1.37642841748807	-1.05196610873018	0.292815099184156	0.997059335046076	"RTN4R"	"NM_023004"
"ENSG00000040633"	151.123393572986	0.754430325702132	0.83143890524018	0.90737914830218	0.364206332241132	0.997059335046076	"PHF23"	"NM_001284517"
"ENSG00000040933"	309.469332911893	0.201833938243476	0.748885282938945	0.26951249122081	0.787535331122576	0.997059335046076	"INPP4A"	"NM_001134224"
"ENSG00000041357"	741.572507281935	-0.0886706369233721	0.663937637670885	-0.133552659003384	0.893756321356347	0.997059335046076	"PSMA4"	"NM_001102667"
"ENSG00000041802"	817.15695911299	0.56493174854153	0.776606764555709	0.727436038835849	0.466958884106812	0.997059335046076	"LSG1"	"NM_018385"
"ENSG00000041988"	93.6890308148505	0.388182699493364	0.851803959514468	0.455718355329823	0.648592520988948	0.997059335046076	"THAP3"	"NM_001195752"
"ENSG00000042088"	157.926138826878	-0.242692670844404	0.762105188542093	-0.318450358944118	0.750143343924414	0.997059335046076	"TDP1"	"NM_001008744"
"ENSG00000042317"	43.7466074615584	-0.907172106417445	1.06209721490465	-0.854132836134857	0.393031391946362	0.997059335046076	"SPATA7"	"NM_001040428"
"ENSG00000042429"	436.576060144604	0.459623066546502	0.734536387345346	0.62573219579714	0.531490611916264	0.997059335046076	"MED17"	"NM_004268"
"ENSG00000042445"	156.038225760644	-0.235537574386703	0.774267669046794	-0.304206909061146	0.760970261463536	0.997059335046076	"RETSAT"	"NM_017750"
"ENSG00000042753"	145.874799955263	0.153429736244124	0.784152196794805	0.195663210370719	0.844873781634318	0.997059335046076	"AP2S1"	"NM_001301076"
"ENSG00000043093"	391.725467698308	0.749986582306737	0.755224189253732	0.993064831580447	0.320678361183491	0.997059335046076	"DCUN1D1"	"NM_001308101"
"ENSG00000043143"	689.064998609094	0.558969972163495	0.813659316927116	0.686982820124905	0.492093554620474	0.997059335046076	"JADE2"	"NM_001289984"
"ENSG00000043462"	446.855239169727	-0.192217562018363	0.711342193395668	-0.270218136647838	0.786992440500168	0.997059335046076	"LCP2"	"NM_005565"
"ENSG00000043514"	150.395908264434	-0.174138255691656	0.766337217303559	-0.227234501678492	0.820241400857142	0.997059335046076	"TRIT1"	"NM_001312691"
"ENSG00000043591"	8.89528577616627	0.370007522994592	1.98051519435044	0.18682387494429	0.851798726984457	0.997059335046076	"ADRB1"	"NM_000684"
"ENSG00000044090"	365.118615678229	-0.0652124762916938	0.692368239604558	-0.0941875617069603	0.924960165168287	0.997059335046076	"CUL7"	"NM_001168370"
"ENSG00000044115"	849.426935291074	0.479624450502935	0.695014533921753	0.69009269172626	0.49013589878655	0.997059335046076	"CTNNA1"	"NM_001290307"
"ENSG00000044446"	509.322440062259	0.386151215412255	0.723772671995808	0.533525553468936	0.59366982697505	0.997059335046076	"PHKA2"	"NM_000292"
"ENSG00000044574"	3081.74157295891	0.523101058304075	0.732006237601195	0.714612842669609	0.474848306834278	0.997059335046076	"HSPA5"	"NM_005347"
"ENSG00000046604"	205.135337514718	-0.869540566007656	3.45198774497132	-0.25189561210765	0.801121751287221	0.997059335046076	"DSG2"	"NM_001943"
"ENSG00000046647"	162.717408789531	0.525954262597724	0.809424784529363	0.649787692013333	0.515829370296614	0.997059335046076	"GEMIN8"	"NM_001042479"
"ENSG00000046653"	266.489411936114	1.23392089971751	0.993683070656568	1.24176504174737	0.214323264347712	0.997059335046076	"GPM6B"	"NM_001001994"
"ENSG00000047056"	489.300937004735	-0.114556489310467	0.661903170075676	-0.173071371296454	0.862595327738236	0.997059335046076	"WDR37"	"NM_014023"
"ENSG00000047188"	521.930883994141	0.115428792375739	0.654737546542082	0.176297805105821	0.860059986299864	0.997059335046076	"YTHDC2"	"NM_001345975"
"ENSG00000047230"	200.170571159258	-0.569373895599838	1.27477338858117	-0.446647145837862	0.655129849421999	0.997059335046076	"CTPS2"	"NM_001144002"
"ENSG00000047249"	202.388362682054	0.33116885848488	0.733712858530257	0.451360303468395	0.651729888869713	0.997059335046076	"ATP6V1H"	"NM_015941"
"ENSG00000047315"	1019.75901854506	0.525364901156502	0.641826213983441	0.818546967559751	0.413044934701527	0.997059335046076	"POLR2B"	"NM_000938"
"ENSG00000047346"	548.122525425753	0.414884559098769	0.658744331564491	0.629811201735027	0.528818115854033	0.997059335046076	"FAM214A"	"NM_001286495"
"ENSG00000047365"	1575.4500397041	-0.0393220839469512	0.739791582852803	-0.0531529215232707	0.957610065734855	0.997059335046076	"ARAP2"	"NM_015230"
"ENSG00000047410"	1246.64365343366	0.548251508507561	0.660469957978935	0.830093029795379	0.406486187667191	0.997059335046076	"TPR"	"NM_003292"
"ENSG00000047578"	229.127464269905	0.0441457456400153	0.737004868491391	0.0598988521342868	0.952236194119398	0.997059335046076	"KIAA0556"	"NM_015202"
"ENSG00000047579"	329.816218923049	-0.337759452306331	0.679434978792694	-0.497118139113923	0.619105743904459	0.997059335046076	"DTNBP1"	"NM_001271667"
"ENSG00000047597"	29.6723302667982	-1.48154235254169	1.36157749437286	-1.08810725696085	0.276547760425272	0.997059335046076	"XK"	"NM_021083"
"ENSG00000047621"	115.46165499157	0.120162482955398	0.830047636870613	0.144765767189491	0.88489581127407	0.997059335046076	"C12orf4"	"NM_001304811"
"ENSG00000047644"	350.044134484035	0.0904339036134928	0.75307082958814	0.120086849815909	0.904414349330469	0.997059335046076	"WWC3"	"NM_015691"
"ENSG00000047662"	17.7985844708078	-0.944609916612273	1.45097982493944	-0.651015197025015	0.51503667688054	0.997059335046076	"FAM184B"	"NM_015688"
"ENSG00000047932"	346.489722443203	0.605664110451786	0.723446993308165	0.837192103988458	0.402484595105335	0.997059335046076	"GOPC"	"NM_001017408"
"ENSG00000048028"	568.44617873995	0.246214501062035	0.678594808932701	0.362829921215111	0.716731938911681	0.997059335046076	"USP28"	"NM_001301029"
"ENSG00000048052"	103.106984410134	-0.175416506531509	0.976021070601654	-0.179726147124443	0.857367565245246	0.997059335046076	"HDAC9"	"NM_001204144"
"ENSG00000048140"	265.310269423026	-0.657130550131749	0.714234890706328	-0.920048234386721	0.357547553819012	0.997059335046076	"TSPAN17"	"NM_001006616"
